account_id,loan_amount,outstanding_amount,days_past_due,customer_location,income_band,payment_history,contact_attempts,last_channel,last_outcome,assigned_channel,recovery_amount
SFL107232,452986,334109,3,Tier 1,Medium,Good,20,Field,Paid,Field,256473
SFL107233,36834,20611,14,Tier 1,Medium,Average,5,Call,Promised,Field,0
SFL107234,113056,97663,108,Tier 2,Medium,Poor,1,Call,Promised,Call,0
SFL107235,238959,174653,278,Tier 2,Medium,Average,9,Call,Promised,Call,0
SFL107236,809420,774789,153,Tier 2,High,Poor,15,Call,Promised,Call,0
SFL107237,34880,31306,200,Tier 3,High,Average,10,Field,Promised,Field,26665
SFL107238,805009,418976,175,Tier 1,Medium,Good,20,Call,Promised,Call,0
SFL107239,13848,6079,53,Tier 2,Medium,Average,1,Call,No Response,Call,4702
SFL107240,39557,18351,354,Tier 3,Low,Poor,4,Call,No Response,Call,0
SFL107241,177696,160624,39,Tier 2,High,Average,1,Call,Refused,Field,0
SFL107242,267019,169632,16,Tier 3,High,Poor,1,Call,Refused,Call,0
SFL107243,18567,9472,41,Tier 2,Medium,Average,2,Call,Paid,Call,3617
SFL107244,323896,245100,836,Tier 1,Medium,Average,1,Call,Refused,Legal,0
SFL107245,926098,338824,21,Tier 1,Low,Average,6,Call,No Response,Field,145991
SFL107246,76664,73958,55,Tier 1,Medium,Poor,12,Call,No Response,Call,0
SFL107247,166208,56515,445,Tier 2,Low,Average,16,Legal,Refused,Legal,0
SFL107248,25028,14453,76,Tier 1,Low,Poor,2,Call,Refused,Legal,0
SFL107249,988148,587181,267,Tier 2,High,Good,6,Field,Refused,Call,0
SFL107250,133410,63535,800,Tier 3,Low,Average,6,Field,No Response,Legal,0
SFL107251,42119,29003,193,Tier 1,Low,Poor,5,Call,No Response,Legal,0
SFL107252,824542,663248,124,Tier 3,High,Poor,17,Call,Promised,Field,0
SFL107253,88493,36137,50,Tier 2,Medium,Poor,6,Call,No Response,Legal,14976
SFL107254,335976,144640,317,Tier 2,Low,Poor,14,Call,No Response,Call,0
SFL107255,262215,163936,162,Tier 1,High,Average,2,Call,Promised,Call,111334
SFL107256,259110,242265,53,Tier 2,Medium,Good,6,Call,No Response,Field,84383
SFL107257,536160,355521,628,Tier 1,Low,Good,10,Field,Promised,Legal,0
SFL107258,141952,82832,175,Tier 2,Low,Poor,6,Call,Paid,Call,0
SFL107259,69439,52225,90,Tier 3,Medium,Poor,6,Field,No Response,Field,0
SFL107260,1195985,456335,259,Tier 3,High,Good,14,Call,Promised,Field,0
SFL107261,20716,14235,220,Tier 1,Low,Poor,12,Legal,Refused,Call,0
SFL107262,217673,163651,16,Tier 3,Medium,Good,3,Call,No Response,Field,86682
SFL107263,65502,42631,498,Tier 2,Medium,Average,5,Call,No Response,Field,0
SFL107264,36710,15025,94,Tier 3,Low,Average,4,Field,Promised,Call,12791
SFL107265,319781,157376,218,Tier 3,High,Average,12,Field,No Response,Field,0
SFL107266,335710,242339,216,Tier 1,Medium,Poor,16,Call,No Response,Field,0
SFL107267,523784,239205,95,Tier 1,Low,Poor,9,Call,No Response,Legal,0
SFL107268,42279,13298,363,Tier 1,Medium,Poor,5,Call,No Response,Field,0
SFL107269,278278,243411,46,Tier 1,Low,Good,8,Legal,Promised,Field,202493
SFL107270,333105,300523,197,Tier 2,Medium,Poor,15,Call,No Response,Field,100800
SFL107271,62000,46646,10,Tier 3,Medium,Poor,8,Call,Promised,Call,0
SFL107272,1163308,469529,120,Tier 3,Low,Poor,5,Field,Refused,Call,0
SFL107273,63784,25346,36,Tier 1,Medium,Poor,2,Call,No Response,Call,0
SFL107274,81749,39670,17,Tier 3,Low,Poor,17,Call,No Response,Call,0
SFL107275,64152,42437,142,Tier 2,Low,Good,19,Field,Refused,Field,0
SFL107276,250873,122535,502,Tier 1,Medium,Average,9,Field,Refused,Legal,0
SFL107277,64813,46086,264,Tier 2,Low,Average,7,Call,Promised,Field,15965
SFL107278,57939,50759,217,Tier 3,High,Good,1,Call,Paid,Field,27424
SFL107279,33890,22716,256,Tier 2,Low,Average,1,Call,Refused,Field,0
SFL107280,125731,107940,98,Tier 2,Low,Average,5,Call,Refused,Field,0
SFL107281,53728,42157,277,Tier 1,Low,Average,10,Field,No Response,Call,0
SFL107282,289540,196786,286,Tier 2,Low,Poor,6,Field,No Response,Call,0
SFL107283,153745,81547,55,Tier 3,Low,Good,7,Call,Promised,Call,0
SFL107284,68856,58180,265,Tier 1,High,Average,7,Call,Refused,Field,0
SFL107285,809408,507627,44,Tier 1,Low,Average,7,Legal,Paid,Call,0
SFL107286,115219,92985,161,Tier 3,Medium,Average,9,Call,No Response,Field,57188
SFL107287,188389,152728,139,Tier 2,Medium,Poor,7,Call,No Response,Call,0
SFL107288,720627,519874,126,Tier 2,Low,Average,1,Call,Refused,Call,247017
SFL107289,56023,25393,88,Tier 1,Medium,Average,10,Field,Promised,Field,0
SFL107290,30929,22969,717,Tier 2,Low,Poor,10,Call,No Response,Legal,0
SFL107291,46329,29167,216,Tier 1,Medium,Poor,6,Call,Promised,Legal,0
SFL107292,129598,114845,317,Tier 2,Low,Average,1,Field,No Response,Field,0
SFL107293,21738,18922,108,Tier 3,High,Average,4,Field,Promised,Field,0
SFL107294,548179,509362,158,Tier 3,High,Average,13,Field,No Response,Field,0
SFL107295,123074,103875,56,Tier 3,Low,Good,7,Call,Refused,Field,22733
SFL107296,22143,20852,196,Tier 1,Medium,Average,4,Call,No Response,Call,0
SFL107297,62201,47674,91,Tier 2,Medium,Average,20,Field,Promised,Field,0
SFL107298,1117693,1020804,356,Tier 3,Medium,Poor,4,Field,No Response,Field,0
SFL107299,569069,364599,750,Tier 2,Low,Poor,10,Call,Paid,Legal,0
SFL107300,407889,295643,422,Tier 3,Medium,Good,11,Call,Paid,Field,262312
SFL107301,11807,11061,306,Tier 1,Low,Average,17,Legal,Promised,Field,0
SFL107302,648180,267076,154,Tier 1,Low,Average,4,Call,Refused,Call,99290
SFL107303,934247,702614,161,Tier 3,High,Good,8,Call,No Response,Field,522845
SFL107304,741198,393949,790,Tier 3,Low,Poor,10,Call,No Response,Legal,0
SFL107305,837102,774111,156,Tier 1,Low,Good,4,Call,Paid,Legal,0
SFL107306,348993,218483,47,Tier 3,Medium,Average,5,Field,No Response,Field,121192
SFL107307,1122506,686374,320,Tier 3,Low,Poor,14,Call,Refused,Field,0
SFL107308,103679,47409,285,Tier 1,Medium,Average,19,Call,No Response,Field,0
SFL107309,54545,24718,337,Tier 2,Medium,Average,4,Field,No Response,Field,0
SFL107310,30735,16484,10,Tier 1,Low,Average,10,Call,No Response,Legal,0
SFL107311,269418,234557,7,Tier 3,Low,Average,15,Call,Promised,Field,0
SFL107312,10785,7710,155,Tier 1,Medium,Poor,2,Field,Refused,Call,0
SFL107313,18755,16933,105,Tier 2,Medium,Poor,1,Field,No Response,Call,0
SFL107314,50329,46919,63,Tier 1,Low,Average,3,Field,Refused,Field,0
SFL107315,24867,19364,114,Tier 1,High,Average,3,Field,No Response,Call,15444
SFL107316,186429,179145,124,Tier 3,Low,Good,6,Call,Promised,Call,126239
SFL107317,164344,53346,60,Tier 3,Low,Average,10,Call,Refused,Field,0
SFL107318,1061502,703527,31,Tier 2,Medium,Average,9,Call,No Response,Call,334266
SFL107319,135696,75652,25,Tier 2,Medium,Average,4,Legal,Promised,Field,64070
SFL107320,39525,25328,357,Tier 2,Medium,Poor,18,Field,Refused,Field,0
SFL107321,123773,46724,164,Tier 2,High,Good,16,Call,Paid,Field,23952
SFL107322,310300,237289,101,Tier 1,Medium,Average,10,Call,Promised,Field,0
SFL107323,267420,128273,297,Tier 3,Low,Good,8,Call,Paid,Field,120128
SFL107324,31390,25144,36,Tier 2,Low,Poor,19,Field,Refused,Field,0
SFL107325,15846,10862,117,Tier 2,High,Average,4,Call,No Response,Field,4826
SFL107326,971456,398422,98,Tier 1,Low,Average,6,Call,Paid,Legal,0
SFL107327,177809,86824,25,Tier 2,Medium,Average,2,Call,No Response,Field,0
SFL107328,1078167,615986,295,Tier 1,High,Good,6,Field,Paid,Call,443357
SFL107329,254908,76772,428,Tier 2,Low,Average,6,Call,Promised,Field,0
SFL107330,278969,83713,142,Tier 3,Low,Good,9,Field,Paid,Field,0
SFL107331,35536,10865,262,Tier 2,High,Poor,8,Call,Refused,Field,0
SFL107332,17670,8884,133,Tier 3,Low,Good,1,Legal,Paid,Field,5521
SFL107333,351005,125369,698,Tier 2,Low,Average,14,Field,Promised,Field,0
SFL107334,332442,211277,706,Tier 1,Medium,Poor,5,Call,Refused,Call,0
SFL107335,123057,70765,668,Tier 1,High,Average,3,Call,Promised,Call,0
SFL107336,52350,27018,156,Tier 2,Low,Average,17,Call,Promised,Field,0
SFL107337,143875,45895,285,Tier 3,Medium,Poor,7,Call,Refused,Legal,0
SFL107338,55323,23304,248,Tier 3,Low,Poor,7,Call,No Response,Call,0
SFL107339,182839,162675,159,Tier 2,High,Poor,4,Legal,No Response,Call,0
SFL107340,78953,37499,264,Tier 3,Low,Good,6,Call,Promised,Field,23668
SFL107341,24894,8724,143,Tier 2,Low,Good,2,Field,Refused,Field,0
SFL107342,45559,19076,276,Tier 3,Low,Poor,6,Call,No Response,Call,0
SFL107343,189607,165775,822,Tier 2,Low,Poor,6,Legal,No Response,Call,0
SFL107344,417730,324086,61,Tier 2,Low,Average,5,Field,Refused,Field,95259
SFL107345,14711,11820,67,Tier 1,High,Average,8,Call,Promised,Call,7027
SFL107346,10934,10299,97,Tier 2,Low,Good,7,Call,No Response,Field,0
SFL107347,56840,54951,260,Tier 1,Low,Poor,10,Field,No Response,Field,25735
SFL107348,15268,8890,302,Tier 2,High,Poor,19,Call,Promised,Call,0
SFL107349,162261,96919,126,Tier 1,Medium,Average,17,Field,Refused,Call,0
SFL107350,58495,49547,72,Tier 3,Low,Poor,7,Field,Paid,Field,0
SFL107351,313418,266656,245,Tier 2,Low,Average,4,Field,Refused,Field,0
SFL107352,56062,32339,13,Tier 3,Low,Average,19,Call,No Response,Field,0
SFL107353,978811,542108,68,Tier 2,Low,Average,4,Legal,No Response,Field,455549
SFL107354,37123,17649,415,Tier 3,High,Poor,11,Legal,No Response,Legal,0
SFL107355,97288,71060,237,Tier 1,High,Average,6,Call,Promised,Call,14699
SFL107356,512587,445994,628,Tier 2,Medium,Average,5,Field,No Response,Legal,297027
SFL107357,14938,14310,565,Tier 1,Medium,Poor,5,Call,Refused,Call,0
SFL107358,206859,116739,130,Tier 3,Low,Average,3,Call,No Response,Field,96960
SFL107359,96050,39237,218,Tier 1,Low,Good,2,Call,Refused,Legal,0
SFL107360,777339,718517,719,Tier 2,High,Poor,9,Call,No Response,Legal,0
SFL107361,297785,176665,119,Tier 3,Low,Poor,14,Call,No Response,Call,0
SFL107362,279146,144764,132,Tier 2,High,Average,6,Call,Refused,Field,0
SFL107363,51667,44373,142,Tier 1,High,Poor,4,Field,Promised,Call,23235
SFL107364,22213,21253,99,Tier 2,Low,Poor,2,Field,No Response,Call,0
SFL107365,196890,133195,43,Tier 2,High,Poor,6,Call,No Response,Call,0
SFL107366,311712,283886,25,Tier 3,Low,Average,4,Legal,Paid,Call,162290
SFL107367,1001162,812975,191,Tier 2,Medium,Average,1,Legal,Promised,Call,0
SFL107368,704777,361770,47,Tier 2,Medium,Average,6,Field,No Response,Field,307751
SFL107369,366107,135804,121,Tier 3,Medium,Good,4,Call,Refused,Legal,0
SFL107370,370183,283200,246,Tier 3,Low,Average,2,Field,No Response,Field,0
SFL107371,59860,32987,346,Tier 2,Low,Poor,10,Legal,Refused,Call,0
SFL107372,1150235,556632,260,Tier 1,High,Average,5,Field,Refused,Legal,0
SFL107373,204921,141149,57,Tier 2,Low,Poor,1,Field,Promised,Field,35284
SFL107374,23615,13173,357,Tier 2,Medium,Average,9,Call,Promised,Field,10678
SFL107375,14464,8633,163,Tier 1,Low,Good,15,Field,No Response,Call,0
SFL107376,215169,138459,294,Tier 1,Low,Poor,3,Call,No Response,Call,0
SFL107377,69434,66048,173,Tier 3,Medium,Poor,10,Field,Paid,Field,0
SFL107378,253435,150016,438,Tier 2,Medium,Good,4,Call,Paid,Legal,124502
SFL107379,26437,19668,112,Tier 2,Low,Good,10,Field,Promised,Field,11692
SFL107380,29935,28109,123,Tier 2,Low,Poor,2,Call,Promised,Call,0
SFL107381,834113,333723,244,Tier 3,Low,Average,7,Call,No Response,Field,0
SFL107382,50208,19615,224,Tier 2,High,Poor,1,Field,No Response,Legal,0
SFL107383,34902,33742,323,Tier 2,High,Average,8,Field,No Response,Call,0
SFL107384,19861,14543,161,Tier 1,High,Average,6,Field,No Response,Call,0
SFL107385,309553,150299,327,Tier 2,Low,Poor,18,Call,Promised,Call,0
SFL107386,61425,19512,329,Tier 2,High,Average,5,Call,Paid,Field,13237
SFL107387,189202,176433,53,Tier 3,Medium,Good,20,Call,Refused,Field,0
SFL107388,341493,315780,746,Tier 3,Low,Average,5,Field,Paid,Call,0
SFL107389,57822,36903,590,Tier 1,High,Poor,2,Call,No Response,Call,0
SFL107390,17400,7753,85,Tier 3,High,Average,5,Field,Refused,Field,2795
SFL107391,31332,29807,291,Tier 3,Medium,Poor,10,Legal,No Response,Call,0
SFL107392,49877,34306,148,Tier 2,Medium,Poor,17,Legal,No Response,Field,3673
SFL107393,10108,3323,413,Tier 3,Low,Good,2,Call,No Response,Legal,0
SFL107394,11362,10126,67,Tier 1,Low,Average,10,Call,Paid,Field,0
SFL107395,64417,49001,113,Tier 3,High,Average,16,Field,No Response,Field,15639
SFL107396,154701,124267,362,Tier 3,Medium,Good,2,Field,No Response,Field,0
SFL107397,35262,29049,50,Tier 2,Low,Average,8,Field,No Response,Field,17226
SFL107398,59661,21374,178,Tier 2,Medium,Average,5,Legal,Paid,Field,14767
SFL107399,563468,524017,148,Tier 2,Medium,Poor,4,Call,No Response,Field,0
SFL107400,107719,45674,12,Tier 2,Medium,Good,5,Field,Promised,Field,44930
SFL107401,327248,264528,54,Tier 2,Low,Average,12,Legal,Promised,Field,0
SFL107402,54565,47276,228,Tier 1,Low,Average,3,Call,No Response,Legal,0
SFL107403,895714,379544,70,Tier 2,High,Good,14,Field,Paid,Field,212122
SFL107404,14390,7589,272,Tier 2,Low,Average,20,Call,Promised,Field,4199
SFL107405,84851,40529,130,Tier 1,Low,Poor,6,Field,No Response,Field,0
SFL107406,598839,435868,317,Tier 3,Medium,Average,4,Field,No Response,Call,0
SFL107407,192950,122209,59,Tier 1,High,Good,10,Call,Promised,Call,76691
SFL107408,56063,50038,609,Tier 1,Low,Good,19,Field,Paid,Call,0
SFL107409,373906,141338,240,Tier 2,High,Average,6,Call,No Response,Call,104548
SFL107410,291759,168709,834,Tier 1,Low,Poor,6,Call,No Response,Call,0
SFL107411,10783,9423,44,Tier 1,Low,Average,14,Call,No Response,Legal,0
SFL107412,254749,193829,145,Tier 2,High,Poor,6,Call,Paid,Field,22776
SFL107413,210395,113008,247,Tier 2,Medium,Poor,4,Call,Refused,Field,0
SFL107414,56773,32422,163,Tier 3,Low,Poor,7,Field,No Response,Legal,0
SFL107415,61230,36672,77,Tier 1,Medium,Poor,3,Field,Refused,Legal,0
SFL107416,401915,193557,169,Tier 3,Medium,Average,6,Call,Refused,Field,112801
SFL107417,95766,88503,30,Tier 2,Medium,Good,12,Field,Paid,Field,79228
SFL107418,16177,5899,349,Tier 2,Low,Poor,3,Call,No Response,Call,0
SFL107419,138855,79466,48,Tier 2,Medium,Poor,12,Field,No Response,Call,0
SFL107420,39727,12795,305,Tier 1,Medium,Average,2,Call,Refused,Call,0
SFL107421,466065,339152,41,Tier 3,Low,Average,3,Call,Refused,Legal,0
SFL107422,66111,53070,98,Tier 1,Low,Good,10,Call,Paid,Call,32121
SFL107423,22062,14605,90,Tier 2,Low,Average,2,Call,Promised,Field,4481
SFL107424,34696,30120,893,Tier 2,Medium,Average,2,Call,Refused,Field,0
SFL107425,474734,410069,192,Tier 2,Medium,Poor,8,Call,Paid,Call,0
SFL107426,59304,22620,87,Tier 1,Low,Poor,1,Call,Refused,Legal,0
SFL107427,83443,50279,104,Tier 3,Medium,Average,10,Call,No Response,Call,0
SFL107428,33469,15592,290,Tier 1,Medium,Average,17,Field,Refused,Field,0
SFL107429,360093,143506,321,Tier 3,Low,Average,13,Call,Refused,Field,62276
SFL107430,1066449,527156,159,Tier 1,Low,Poor,6,Field,No Response,Call,0
SFL107431,260916,251562,275,Tier 2,Low,Average,6,Legal,No Response,Call,0
SFL107432,700895,308767,382,Tier 2,Medium,Average,3,Call,No Response,Field,0
SFL107433,240819,194821,23,Tier 2,Low,Poor,5,Call,Promised,Call,0
SFL107434,189748,112069,332,Tier 1,Low,Average,4,Legal,No Response,Field,0
SFL107435,75504,39034,68,Tier 1,Medium,Poor,9,Call,No Response,Call,0
SFL107436,30643,17562,104,Tier 3,Medium,Average,8,Call,Refused,Field,6186
SFL107437,38432,33340,116,Tier 1,Low,Poor,4,Field,No Response,Call,0
SFL107438,343978,220572,193,Tier 2,Medium,Average,17,Call,No Response,Field,192952
SFL107439,186510,151455,113,Tier 3,High,Poor,2,Field,No Response,Field,0
SFL107440,406025,369580,337,Tier 3,Low,Average,7,Call,Promised,Call,0
SFL107441,22034,19574,93,Tier 3,Medium,Poor,9,Field,No Response,Legal,0
SFL107442,52480,22186,141,Tier 2,High,Poor,8,Call,Refused,Call,0
SFL107443,20119,10328,162,Tier 2,High,Average,3,Field,Refused,Call,0
SFL107444,163118,66215,91,Tier 1,Low,Average,15,Field,No Response,Field,0
SFL107445,12015,10797,271,Tier 1,Low,Average,9,Field,Promised,Field,0
SFL107446,335422,231614,38,Tier 1,High,Poor,6,Call,Promised,Legal,0
SFL107447,11728,7435,280,Tier 3,High,Average,3,Field,Promised,Call,0
SFL107448,108775,69281,361,Tier 2,Low,Poor,4,Call,Refused,Field,0
SFL107449,561268,535653,550,Tier 3,Low,Average,8,Field,No Response,Field,0
SFL107450,60459,32271,153,Tier 2,Low,Average,1,Field,Promised,Field,10935
SFL107451,17220,7213,339,Tier 2,High,Poor,12,Call,Promised,Field,0
SFL107452,833322,790678,121,Tier 3,Medium,Poor,5,Field,No Response,Field,0
SFL107453,73285,62283,142,Tier 2,High,Good,4,Field,Paid,Field,54946
SFL107454,13534,6931,169,Tier 3,High,Average,9,Legal,No Response,Field,0
SFL107455,27225,11252,353,Tier 2,High,Good,10,Call,Promised,Field,0
SFL107456,148599,56424,164,Tier 2,High,Average,6,Call,No Response,Field,0
SFL107457,45889,26199,159,Tier 1,Low,Average,1,Field,Refused,Call,0
SFL107458,46758,30145,59,Tier 1,Medium,Poor,1,Call,No Response,Call,11111
SFL107459,230230,189349,124,Tier 2,Medium,Good,11,Call,No Response,Field,104345
SFL107460,64775,20141,817,Tier 2,Medium,Average,10,Field,No Response,Legal,0
SFL107461,45714,22262,318,Tier 2,Medium,Poor,3,Call,Promised,Call,0
SFL107462,13778,12509,318,Tier 2,Low,Average,5,Call,No Response,Field,0
SFL107463,406072,138006,143,Tier 3,High,Average,12,Field,No Response,Field,0
SFL107464,420081,387711,108,Tier 2,Low,Average,10,Legal,Promised,Field,92583
SFL107465,10830,9887,156,Tier 1,Low,Poor,17,Call,No Response,Call,0
SFL107466,338894,304194,128,Tier 1,Medium,Average,3,Call,Refused,Call,0
SFL107467,15873,5390,652,Tier 2,Low,Average,3,Legal,Promised,Field,0
SFL107468,41046,30564,109,Tier 2,High,Average,10,Field,No Response,Field,25883
SFL107469,145507,133972,32,Tier 2,Low,Poor,6,Call,No Response,Call,55856
SFL107470,67497,48959,642,Tier 3,High,Good,10,Call,Paid,Legal,47387
SFL107471,39750,32560,253,Tier 2,Low,Poor,5,Call,Promised,Call,0
SFL107472,246464,86501,162,Tier 1,Low,Average,1,Call,Promised,Call,18678
SFL107473,131974,65213,242,Tier 2,High,Average,5,Call,Paid,Call,20086
SFL107474,145361,48243,858,Tier 2,High,Poor,6,Call,No Response,Call,0
SFL107475,232705,186606,266,Tier 2,Low,Good,15,Call,Paid,Call,0
SFL107476,24556,23818,159,Tier 3,Low,Good,13,Call,Paid,Legal,18473
SFL107477,212744,162794,30,Tier 2,Medium,Poor,3,Field,No Response,Field,0
SFL107478,173452,93879,102,Tier 1,Medium,Average,7,Call,No Response,Call,77996
SFL107479,235684,161728,213,Tier 1,Low,Poor,16,Call,Refused,Call,0
SFL107480,19909,18369,771,Tier 3,Medium,Good,4,Field,Promised,Field,0
SFL107481,24180,22920,3,Tier 2,Low,Average,9,Legal,No Response,Legal,4800
SFL107482,17139,6889,32,Tier 2,Low,Poor,2,Field,No Response,Call,0
SFL107483,52551,40677,3,Tier 3,High,Poor,7,Call,Promised,Field,0
SFL107484,193482,74093,45,Tier 3,Medium,Average,10,Field,Promised,Call,59317
SFL107485,257546,150904,249,Tier 1,Low,Average,1,Legal,Promised,Call,65947
SFL107486,1138217,560625,613,Tier 1,Low,Poor,6,Call,Paid,Legal,0
SFL107487,74470,29741,117,Tier 3,Medium,Average,8,Legal,No Response,Field,0
SFL107488,190606,93716,285,Tier 3,Medium,Average,4,Field,Paid,Call,0
SFL107489,243354,219307,179,Tier 1,High,Poor,8,Field,No Response,Call,0
SFL107490,169062,91116,91,Tier 2,Medium,Good,15,Field,Promised,Field,61430
SFL107491,209282,116229,165,Tier 2,Medium,Good,11,Call,No Response,Field,0
SFL107492,149057,96295,207,Tier 3,Low,Good,10,Call,Promised,Field,76786
SFL107493,30238,9206,79,Tier 2,Low,Average,4,Field,Refused,Call,3306
SFL107494,13820,13370,176,Tier 3,Medium,Average,9,Field,Promised,Field,8686
SFL107495,295196,197313,562,Tier 3,Medium,Poor,4,Call,No Response,Field,0
SFL107496,34437,12583,274,Tier 3,Medium,Poor,5,Call,No Response,Call,0
SFL107497,157117,87375,866,Tier 2,Low,Average,8,Field,No Response,Legal,0
SFL107498,63285,43938,282,Tier 2,High,Poor,14,Call,No Response,Call,0
SFL107499,89978,73222,548,Tier 3,Medium,Average,8,Legal,No Response,Field,30259
SFL107500,48707,28269,175,Tier 2,Medium,Good,3,Field,Paid,Call,17486
SFL107501,42145,23424,228,Tier 3,Medium,Average,6,Call,No Response,Call,0
SFL107502,783257,498232,318,Tier 3,Low,Average,9,Call,No Response,Field,0
SFL107503,885868,475444,31,Tier 1,Medium,Poor,3,Call,No Response,Legal,0
SFL107504,279213,164417,134,Tier 2,Low,Average,5,Field,Promised,Field,45583
SFL107505,238170,169403,117,Tier 3,Low,Average,5,Call,Refused,Field,91988
SFL107506,109736,67362,311,Tier 2,Medium,Average,3,Legal,Refused,Field,0
SFL107507,17752,11746,177,Tier 2,Medium,Average,4,Field,Refused,Legal,0
SFL107508,83044,36535,107,Tier 1,Low,Average,11,Call,No Response,Legal,0
SFL107509,209880,190170,628,Tier 2,High,Average,9,Legal,Promised,Field,0
SFL107510,47156,20280,25,Tier 3,Low,Average,15,Call,Paid,Call,0
SFL107511,37303,27824,283,Tier 2,Low,Average,4,Call,Paid,Field,0
SFL107512,290401,275043,409,Tier 3,Low,Average,2,Field,No Response,Legal,0
SFL107513,44825,25620,707,Tier 2,Medium,Poor,10,Call,No Response,Call,0
SFL107514,53544,24960,126,Tier 2,Low,Average,12,Legal,No Response,Field,0
SFL107515,18995,16413,149,Tier 1,Low,Poor,4,Call,No Response,Field,4833
